,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,max_set_similairy,12,7,precomputed,word-based,n50_de_bc,"[2, 2, 0, 2, 1, 0, 0, 2, 8, 5, 0, 7, 0, 5, 8, 8, 5, 2, 8, 2, 8, 9, 0, 2, 0, 8, 0, 0, 7, 0, 8, 0, 5, 0, 8, 2, 0, 8, 2, 0, 0, 2, 5, 0, 0, 2, 7, 0, 8, 0]",655,83,5,120,535
,,max_set_similairy,12,12,precomputed,sentence-based,n50_de_bc,"[ 0  7  3  3  8  7  2  1  5  8  4  2  3  7  1 10  8  7  7  7  5  3  7  4  2
  6  3  3  9  2  2  5  1  2  7  2  3  2  1  0 11  0  3  6  3  1  0  7  8  2]",397,63,3.5,140,257
,,max_set_similairy,12,5,rbf,word-based,n50_de_bc,"[1, 1, 1, 1, 1, 0, 8, 1, 1, 1, 0, 4, 1, 1, 1, 1, 1, 8, 1, 8, 0, 10, 8, 8, 1, 1, 1, 1, 1, 1, 8, 10, 1, 1, 1, 4, 1, 0, 1, 8, 1, 1, 1, 1, 1, 8, 8, 8, 1, 1]",1133,109,4,94,1039
,,max_set_similairy,12,12,rbf,sentence-based,n50_de_bc,"[ 3  2 10  0  0  1  4  8  0  0  0  0  5 11  0  9  0  2  2  7 11  6 10  1 10
  9  7 11  0  7 10  0  0  4  2  3  1  1  0  3  0  9 11  9  8  0  3  6  0  4]",409,71,4,132,277
,,max_set_similairy,12,5,sigmoid,word-based,n50_de_bc,"[1, 1, 1, 11, 11, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1719,173,2,30,1689
,,max_set_similairy,12,12,sigmoid,sentence-based,n50_de_bc,"[ 0  7  0  0 11  8  0  9  0  0  3  0  0  1  0  0  0  0  2  0  5  0  0  7  0
  0  0  6  0  0  0  0  0  0  0  0 10  0  0  0  0  0  4  0  0  0  0  0  0  0]",1383,139,1,64,1319
,,max_set_similairy,12,7,polynomial,word-based,n50_de_bc,"[0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 8, 0]",1533,147,1,56,1477
,,max_set_similairy,12,12,polynomial,sentence-based,n50_de_bc,"[ 1  6  1  2  3  6  1  0  7  4  3  4  6  6 11  0  9  6  6  1  6  1  1  3  1
  3  1  6  0  1  1  3  8  1  6  1  6  6  5  1 11  3  6  1  3  0  1  3 10  1]",527,85,1.5,118,409
,,max_set_similairy,12,4,poly,word-based,n50_de_bc,"[0, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0, 1, 0, 0, 3, 0, 3, 1, 2, 0, 3, 3, 3, 0, 2, 0, 0, 0, 0, 3, 3, 2, 0, 3, 0, 3, 0, 3, 0, 3, 3, 0, 0, 3, 3, 0, 2, 3, 3, 2]",955,101,13,102,853
,,max_set_similairy,12,12,poly,sentence-based,n50_de_bc,"[ 1  0  1  5  9  0  1  0 10  3  9  3  0  0 11  6  7  0  0  1  0  1  1  0  1
  6  1  0  8  1  1  9  2  1  0  1  0  0  4  1  1  6  0  1  0  8  1  1  9  1]",625,83,1.5,120,505
,,max_set_similairy,12,8,linear,word-based,n50_de_bc,"[7, 1, 5, 3, 10, 0, 7, 4, 4, 7, 0, 5, 1, 3, 7, 4, 7, 3, 7, 7, 7, 1, 7, 7, 3, 4, 7, 3, 3, 7, 1, 2, 7, 1, 3, 7, 1, 7, 3, 7, 10, 1, 3, 3, 7, 7, 7, 7, 2, 5]",623,83,3.5,120,503
,,max_set_similairy,12,12,linear,sentence-based,n50_de_bc,"[ 1  0  1  3  6  0  1  0 11  4 10  4  0  0  0  0  5  0  0  1  0  1  1  0  1
  0  1  0  0  1  1  9  7  1  0  1  0  0  2  1  1  1  0  1  0  0  1  0  8  1]",783,99,1,104,679
,,max_set_similairy,12,9,cosine,word-based,n50_de_bc,"[3, 4, 7, 7, 7, 1, 8, 4, 7, 7, 0, 7, 1, 1, 1, 7, 10, 7, 9, 7, 11, 8, 8, 7, 1, 7, 1, 4, 1, 10, 8, 10, 10, 4, 7, 4, 1, 11, 7, 8, 4, 4, 7, 4, 7, 7, 10, 8, 3, 7]",573,59,5,144,429
,,max_set_similairy,12,12,cosine,sentence-based,n50_de_bc,"[ 1  2  4  8  0  7  1  2  9  8  5  8  2  2  3 10  0  2  2  4  2  4  4  7  4
 10  1  2 10  4  1  6  3  1  2  1  7  7  3  1 11  7  2 10  4  9  1  1  0  1]",401,63,3,140,261
,,max_set_similairy,14,9,nearest_neighbors,word-based,n50_de_bc,"[3, 3, 0, 6, 0, 0, 11, 7, 11, 10, 0, 0, 0, 4, 7, 11, 10, 3, 0, 0, 4, 10, 11, 0, 7, 11, 7, 0, 3, 10, 3, 6, 10, 0, 6, 5, 0, 4, 0, 11, 13, 6, 0, 3, 6, 0, 7, 11, 0, 13]",491,71,5,132,359
,,max_set_similairy,14,14,nearest_neighbors,sentence-based,n50_de_bc,"[ 2  6  7  9  4  1  2  8  4  9  4  9  8  6 13  5  4 12  6  7  8  3  2  1  2
  5 10  6 13  7  2  4 13 11  6 11  1  1 13  2  3  5  1 10  3 12 11  0  4 11]",297,57,3,146,151
,,max_set_similairy,14,9,precomputed,word-based,n50_de_bc,"[2, 0, 5, 5, 2, 1, 2, 2, 5, 3, 0, 6, 2, 0, 2, 5, 3, 2, 4, 2, 9, 11, 2, 2, 0, 2, 2, 2, 0, 4, 0, 4, 3, 1, 3, 11, 0, 9, 6, 2, 6, 2, 0, 1, 11, 2, 5, 2, 5, 2]",529,77,3,126,403
,,max_set_similairy,14,14,precomputed,sentence-based,n50_de_bc,"[ 2  1 11  8 12  3  5  0  0 12  4  5  5  3  3 10 12 10  3 13  7 11  9  4  9
  6  2 10 10 11  2  7 10  5 10  5  7  1  0  2  2  6 10  6  9  0  2  3 12  2]",315,57,3,146,169
,,max_set_similairy,14,9,rbf,word-based,n50_de_bc,"[2, 2, 6, 10, 6, 2, 3, 2, 5, 2, 0, 6, 2, 6, 6, 5, 10, 6, 6, 9, 6, 6, 3, 9, 2, 5, 8, 5, 2, 6, 6, 9, 2, 3, 10, 10, 5, 6, 2, 3, 10, 2, 6, 1, 0, 9, 3, 3, 6, 3]",491,75,5,128,363
,,max_set_similairy,14,14,rbf,sentence-based,n50_de_bc,"[ 6 10  2  4  4  3  5 11  4  4  4  4  1 10  4  9  4  0 10  7  1  8  2  3  2
  9 12  1  0  7  2  4  4  5 10  5  3  3  4  6  4  9  1 13 11  4  6  8  4  5]",389,63,3,140,249
,,max_set_similairy,14,6,sigmoid,word-based,n50_de_bc,"[2, 2, 3, 0, 3, 3, 3, 2, 3, 3, 0, 1, 2, 3, 3, 3, 3, 3, 3, 13, 3, 3, 3, 13, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 0, 3, 13, 3, 3, 3, 10]",1177,133,3,70,1107
,,max_set_similairy,14,14,sigmoid,sentence-based,n50_de_bc,"[ 1  2  1  1  1  3  1  4  1  1 10  1  0  5  1  1  1  1 11  1  6  1  1  9  1
  1  1 12  1  1  1  1  1  1  0  1 13  1  1  1  1  1  7  1  1  1  1  8  1  1]",1269,123,1,80,1189
,,max_set_similairy,14,5,polynomial,word-based,n50_de_bc,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 3, 1, 4, 3, 1, 1, 4, 0, 1, 1, 3, 1, 1, 0, 0, 1, 1, 1, 1, 1, 3, 0, 1, 1, 1, 1, 1, 0, 4, 0, 1, 13, 1]",1127,113,4,90,1037
,,max_set_similairy,14,14,polynomial,sentence-based,n50_de_bc,"[ 9  0  9  8  1  0  1  0 12  5  1  5  0  0 10  3  7  0  0  9  0  1  9  1  9
  6  9  0  2  9  9  1  4  1  0  1  0  0 11  1  6  6  0  6  1  2  6  1 13  1]",483,69,1,134,349
,,max_set_similairy,14,4,poly,word-based,n50_de_bc,"[0, 0, 0, 0, 12, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 12, 11, 0, 0, 0, 0, 2, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 12, 0, 2, 0, 11, 0, 0, 2, 0, 0]",1279,119,6,84,1195
,,max_set_similairy,14,14,poly,sentence-based,n50_de_bc,"[11  3  2  8 13  1 11  1 10  4 13  4  3  3  7  0 13  1  3  2  3 11  2  1  2
  0 11  3  5  2  2 13  9 11  3 11  1  1  6 11 12  0  3  0 11  5 11 11 13 11]",389,63,2,140,249
,,max_set_similairy,14,9,linear,word-based,n50_de_bc,"[2, 2, 10, 2, 2, 2, 12, 2, 12, 2, 0, 12, 2, 5, 1, 12, 10, 12, 2, 2, 4, 2, 12, 2, 2, 2, 10, 2, 5, 6, 2, 10, 10, 8, 2, 0, 0, 4, 8, 12, 6, 2, 1, 2, 2, 2, 10, 12, 2, 2]",727,67,2,136,591
,,max_set_similairy,14,14,linear,sentence-based,n50_de_bc,"[ 0  1  0  2 12  1  0  1  3  8 11  8  1  1  6  1 10  1  1  0  1  0  0  1  0
  1  0  1  1  0  0 13  9  0  1  0  1  1  4  0  5  0  1  0  0  1  0  0  7  0]",709,97,1,106,603
,,max_set_similairy,14,10,cosine,word-based,n50_de_bc,"[8, 6, 8, 10, 6, 2, 8, 6, 6, 6, 0, 2, 3, 1, 8, 6, 6, 6, 8, 8, 8, 8, 8, 8, 1, 1, 12, 8, 5, 8, 6, 1, 6, 3, 2, 6, 5, 8, 6, 8, 8, 6, 1, 8, 9, 8, 12, 8, 1, 6]",645,69,2,134,511
,,max_set_similairy,14,14,cosine,sentence-based,n50_de_bc,"[10  3  5 11  4  2  1  3 12 11  9 11  3  3  8  0  4  3  3  7  3  5  5  2  5
  0  1  3  3  7 10  6  8  1  3  1  2  2  8 10 13  2  3 10  5 12 10 10  4  1]",359,59,3,144,215
,,max_set_similairy,16,13,nearest_neighbors,word-based,n50_de_bc,"[5, 5, 5, 4, 10, 3, 9, 5, 15, 0, 0, 4, 2, 9, 4, 15, 3, 0, 4, 14, 0, 15, 9, 14, 4, 14, 5, 6, 6, 0, 13, 13, 3, 8, 15, 6, 1, 0, 0, 9, 5, 5, 5, 2, 10, 14, 10, 9, 8, 5]",357,49,3,154,203
,,max_set_similairy,16,16,nearest_neighbors,sentence-based,n50_de_bc,"[ 8  1  6  5  2  1  8 10  2  5  2  5 10  1  0 15  2 14  1  6  1  7  3  9  3
 15  4  1  0  6  3  2  0 11  1 13  1  9  0  8  5 15  1  4  7 14  8 12  2 11]",295,63,2.5,140,155
,,max_set_similairy,16,12,precomputed,word-based,n50_de_bc,"[5, 7, 6, 6, 7, 0, 10, 6, 6, 5, 0, 10, 2, 5, 3, 6, 7, 7, 2, 10, 12, 10, 10, 10, 2, 4, 8, 9, 0, 6, 7, 7, 4, 4, 10, 10, 0, 12, 4, 10, 0, 0, 6, 4, 10, 10, 4, 10, 12, 1]",413,61,3,142,271
,,max_set_similairy,16,16,precomputed,sentence-based,n50_de_bc,"[ 6  2  0  0  4  9 11  9  7  3 10  1 11  8  4  6  3  6  1 12 14  1  2 10  9
 15  6  1  6  4  5 14  1 11  6  9  1  9  1  6  5 13  1  9  9  7  6  9  3 11]",335,61,2,142,193
,,max_set_similairy,16,7,rbf,word-based,n50_de_bc,"[1, 8, 0, 5, 1, 0, 8, 8, 8, 8, 0, 1, 0, 6, 3, 8, 8, 1, 1, 1, 1, 8, 8, 1, 1, 3, 0, 1, 1, 1, 8, 7, 1, 1, 8, 8, 0, 1, 1, 8, 8, 8, 3, 1, 1, 1, 1, 8, 1, 8]",819,81,3,122,697
,,max_set_similairy,16,16,rbf,sentence-based,n50_de_bc,"[ 3  8  6  1  1 14  2 12  1  1  1  1  0  8  1 10  1  7  8 11  0  4  6  5  6
 10 13  0  1 11  6  1  1  2  7  2 14  5  1  3  1 10  0 15  4  1  3  9  1  2]",401,63,2,140,261
,,max_set_similairy,16,8,sigmoid,word-based,n50_de_bc,"[0, 0, 11, 0, 0, 0, 9, 11, 11, 0, 0, 0, 0, 0, 0, 11, 4, 0, 11, 15, 0, 11, 9, 15, 3, 0, 0, 0, 0, 6, 0, 9, 4, 0, 15, 5, 0, 0, 4, 9, 0, 0, 0, 0, 0, 15, 0, 9, 11, 0]",899,95,3.5,108,791
,,max_set_similairy,16,16,sigmoid,sentence-based,n50_de_bc,"[ 0  6  0  0  0  9  0  2  0  0 15  0 11  4  0  0  0  0  7  0 10  0  0  3  0
  0  0 14  0  0  0  0  0 13  1  0 12  0  0  0  0  0  5  0  0  0  0  8  0  0]",1205,119,1,84,1121
,,max_set_similairy,16,7,polynomial,word-based,n50_de_bc,"[0, 2, 1, 2, 13, 0, 3, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 3, 0, 2, 2, 2, 0, 0, 0, 0, 12, 0, 0, 2, 7, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]",945,91,2,112,833
,,max_set_similairy,16,16,polynomial,sentence-based,n50_de_bc,"[15 10 13 11  0  5  1  3 14  9  0  8 10 10  7  2  0  5 10 13 10  1 13  5 13
  2 15 10  3 13 13  0  4  1 10 15  5  5 12 15  6 15 10 15  1  3 15  1  0  1]",337,61,1.5,142,195
,,max_set_similairy,16,11,poly,word-based,n50_de_bc,"[1, 1, 6, 12, 8, 4, 6, 1, 14, 2, 0, 6, 1, 6, 6, 14, 3, 9, 0, 9, 6, 3, 6, 9, 1, 9, 4, 6, 5, 6, 3, 9, 3, 6, 9, 6, 4, 6, 2, 6, 9, 1, 5, 6, 3, 9, 6, 6, 8, 9]",465,83,2,120,345
,,max_set_similairy,16,16,poly,sentence-based,n50_de_bc,"[ 2 11 14  8  4  1  4 11 13  6  4  0 11 11  3  5 12  1 11 14 11  4 14  1 14
  5  2 11 15 14 14  4 10  4 11  2  1  1  9  2  7  2 11  2  4 15  2  4  4  4]",381,65,1,138,243
,,max_set_similairy,16,11,linear,word-based,n50_de_bc,"[0, 4, 6, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 10, 0, 1, 13, 10, 0, 1, 4, 0, 3, 1, 3, 10, 10, 12, 0, 5, 10, 0, 0, 13, 7, 0, 0, 0, 7, 0, 0, 1, 5, 0, 12, 3]",657,81,2,122,535
,,max_set_similairy,16,16,linear,sentence-based,n50_de_bc,"[ 0  3  0  8 15  3  0  3  4 10 13  1  3  3  5 14 11  3  3  0  3  0  0  3  0
 14  0  3 14  0  0 12  2  0  3  0  3  3  7  0  6 14  3 14  3  3  0  3  9  0]",581,87,1,116,465
,,max_set_similairy,16,14,cosine,word-based,n50_de_bc,"[14, 6, 2, 5, 15, 2, 11, 14, 14, 8, 0, 7, 5, 1, 1, 14, 8, 15, 15, 12, 15, 15, 11, 12, 2, 14, 5, 3, 8, 6, 6, 14, 8, 7, 8, 15, 5, 15, 15, 11, 2, 10, 1, 6, 11, 12, 14, 11, 9, 14]",349,53,3.5,150,199
,,max_set_similairy,16,16,cosine,sentence-based,n50_de_bc,"[ 3 11 13  4  1  6  5  6 15  4  0  4  5 11 12 14  1  9 11  7  6 13  2  6  2
 14  5  9  9  7  3  8 12  5  9  5  6  6 12  3 10 14  9 14  2 15  3  3  1  5]",291,55,3,148,143
,,max_set_similairy,18,13,nearest_neighbors,word-based,n50_de_bc,"[2, 2, 10, 10, 17, 2, 17, 2, 8, 5, 0, 15, 2, 4, 15, 8, 5, 14, 8, 0, 4, 15, 17, 0, 2, 8, 10, 0, 2, 15, 15, 14, 5, 4, 6, 7, 1, 4, 15, 17, 11, 2, 4, 8, 10, 0, 2, 17, 11, 8]",349,59,4,144,205
,,max_set_similairy,18,18,nearest_neighbors,sentence-based,n50_de_bc,"[ 9  8  0 11  6  3  1 16  6  2  6 11 16  8 12 15  2  8 10  0 16 13 17  5  9
 15 14  3 12  0  4  6  2  7  8  4  3  5  2  9  4 15  3 14 13  6  4 10  2  4]",271,51,2.5,152,119
,,max_set_similairy,18,11,precomputed,word-based,n50_de_bc,"[3, 3, 6, 2, 6, 2, 3, 3, 16, 6, 0, 6, 3, 3, 9, 16, 14, 0, 16, 2, 10, 5, 3, 2, 3, 6, 14, 2, 14, 16, 5, 2, 14, 4, 2, 8, 3, 10, 8, 3, 9, 3, 3, 0, 4, 2, 6, 3, 16, 14]",417,67,3,136,281
,,max_set_similairy,18,18,precomputed,sentence-based,n50_de_bc,"[ 4 17 11 11  0  9  6  5  7  0  3 10 10  5  9  7  0 14  2 15  1  2  5  3  5
 13  2  2  4 16  5  1  0 10  5  8  1  5  6  4 12  2  2 13  5  7  2  9  0 10]",297,59,2,144,153
,,max_set_similairy,18,8,rbf,word-based,n50_de_bc,"[0, 0, 17, 17, 5, 0, 9, 0, 17, 7, 0, 5, 0, 1, 17, 17, 7, 17, 13, 17, 17, 17, 9, 17, 0, 5, 17, 17, 0, 0, 17, 0, 7, 6, 17, 0, 0, 17, 7, 9, 0, 0, 1, 1, 7, 17, 5, 9, 17, 17]",649,71,4,132,517
,,max_set_similairy,18,18,rbf,sentence-based,n50_de_bc,"[ 0  6  5  2  2  7  3 15  2  2  2  2 16  6  2 12  2  8  6  1  4 11  5  7  5
 12  1 16  2  1 17  2  2  3  8 13  7 14  2  0  2 12 16 10 11  2 10  9  2  3]",391,61,2,142,249
,,max_set_similairy,18,8,sigmoid,word-based,n50_de_bc,"[0, 0, 10, 1, 1, 0, 17, 0, 5, 1, 0, 1, 0, 1, 1, 5, 14, 1, 1, 1, 1, 0, 17, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 10, 0, 1, 1, 17, 17, 0, 1, 1, 0, 1, 1, 17, 6, 16]",857,77,2,126,731
,,max_set_similairy,18,18,sigmoid,sentence-based,n50_de_bc,"[ 0  4  0  0 17  1  0  8  0  0 16  0 14  3  0  0  0  0 11  0  7  0  0  5  0
  0  0 10  0  0  0  0  0 15 13  0  9 12  0  0  0  0  2  0  0  0  0  6  0  0]",1095,107,1,96,999
,,max_set_similairy,18,11,polynomial,word-based,n50_de_bc,"[9, 2, 17, 17, 7, 1, 14, 1, 1, 0, 0, 7, 2, 8, 17, 1, 17, 17, 17, 9, 17, 17, 14, 9, 16, 1, 14, 9, 6, 17, 2, 17, 17, 7, 17, 17, 1, 17, 0, 14, 17, 1, 8, 7, 17, 9, 2, 14, 12, 17]",505,67,4,136,369
,,max_set_similairy,18,18,polynomial,sentence-based,n50_de_bc,"[ 8  2  0 10 15  1  8  2 13  9 15  6  2  2  7  5 15  1  2 14  2  0  8  1  8
 16  8  2 17 14  8 15 11  8  2  8  1  1 12  8  4 16  2 17  2  3  8  2 15  8]",367,77,1,126,241
,,max_set_similairy,18,8,poly,word-based,n50_de_bc,"[8, 3, 2, 3, 3, 1, 3, 2, 2, 11, 0, 8, 2, 3, 1, 2, 14, 14, 8, 8, 9, 3, 3, 8, 8, 2, 3, 3, 3, 8, 3, 3, 3, 3, 3, 8, 2, 9, 1, 3, 2, 2, 8, 0, 0, 8, 11, 3, 11, 8]",599,65,3,138,461
,,max_set_similairy,18,18,poly,sentence-based,n50_de_bc,"[ 0 11  0  9  4  4  0  1 13  6  4  2 11 11  8 12 16 11 11  7 11  1  0  4  0
 12  0 11 15  7  0  1 10  0 11  0  4  4 14  0  5 12 11 15  1  3  0  1 17  0]",371,73,1,130,241
,,max_set_similairy,18,11,linear,word-based,n50_de_bc,"[4, 13, 0, 1, 6, 0, 1, 0, 0, 1, 0, 2, 1, 1, 4, 0, 8, 1, 1, 9, 0, 17, 1, 9, 0, 0, 1, 6, 1, 1, 16, 5, 8, 0, 13, 17, 0, 0, 8, 1, 6, 0, 1, 8, 1, 9, 8, 1, 13, 13]",517,75,3,128,389
,,max_set_similairy,18,18,linear,sentence-based,n50_de_bc,"[ 4  1  4 13 12  1  4  1 14  5 17  7  1  1  8  2  0  1  1 15  1  1  4  1  4
  2  4  1  4 15  4 16  6  4  1  4  1  1  9  4 10  2  1  4  1  3  4  1 11  4]",545,85,1,118,427
,,max_set_similairy,18,10,cosine,word-based,n50_de_bc,"[1, 1, 2, 9, 17, 3, 17, 1, 9, 1, 0, 1, 1, 5, 9, 9, 8, 5, 3, 14, 2, 7, 17, 14, 1, 5, 8, 1, 1, 2, 5, 1, 1, 1, 5, 8, 1, 2, 1, 17, 9, 1, 3, 0, 1, 14, 8, 17, 1, 17]",491,71,4,132,359
,,max_set_similairy,18,18,cosine,sentence-based,n50_de_bc,"[ 2  0 13 12  9  1  3  1 14  9 11 12  5  5  7  6  9 15  5  8  1 13 10  1 10
  6  8  5  5  8 10 17  7  3 15  3  1  3  7  2 16  6  5  6 10 14  2  4  9  3]",271,57,2.5,146,125
,,max_set_similairy,20,16,nearest_neighbors,word-based,n50_de_bc,"[6, 9, 1, 14, 15, 3, 1, 3, 3, 8, 0, 10, 3, 1, 15, 3, 8, 6, 19, 15, 18, 8, 1, 15, 15, 1, 19, 1, 0, 10, 8, 19, 6, 10, 17, 4, 2, 18, 1, 1, 5, 3, 1, 6, 10, 15, 7, 1, 15, 7]",345,59,2,144,201
,,max_set_similairy,20,20,nearest_neighbors,sentence-based,n50_de_bc,"[ 5 16 15 14  2  1  9  1  2 12  2 12  1 10 13 11  2 16  6  4  1 15  5  7  9
 11  3  1 13  4 15  2  8 17 16 18  1  7  8  0  4 11  1  3 10 13  9  6  2 19]",273,51,2,152,121
,,max_set_similairy,20,16,precomputed,word-based,n50_de_bc,"[10, 10, 4, 10, 17, 6, 16, 10, 16, 14, 0, 3, 5, 1, 17, 16, 14, 6, 5, 18, 16, 6, 16, 18, 10, 3, 18, 14, 9, 10, 6, 19, 14, 1, 13, 17, 1, 16, 16, 16, 17, 6, 18, 6, 8, 18, 18, 16, 16, 12]",353,57,2,146,207
,,max_set_similairy,20,20,precomputed,sentence-based,n50_de_bc,"[ 7 13 17 17  4  8 12  6  6  4 15  5  5  0  8  6  4 10  2 14 18  1  3 15  3
 16  3  9  7  2  3 18  4  5  3  2  7  6 12  7 19  3  9 16  3 11 16  8  4  5]",273,53,2,150,123
,,max_set_similairy,20,10,rbf,word-based,n50_de_bc,"[1, 1, 1, 13, 1, 0, 0, 1, 13, 1, 0, 19, 1, 1, 13, 13, 1, 1, 1, 1, 1, 19, 0, 1, 1, 5, 19, 0, 1, 1, 1, 19, 1, 2, 14, 16, 1, 1, 1, 0, 4, 1, 19, 1, 1, 1, 12, 0, 1, 1]",905,89,1,114,791
,,max_set_similairy,20,20,rbf,sentence-based,n50_de_bc,"[ 5  1 12  3  3  8  4 18  3  3  3  3 11  1  3 17  3 10 15 13  2 12  9 14  9
 17 16 11  3 13  9  3  3  4 10 19  8 14  3  5  3 14 11  0  6  3  5  7  3  4]",379,63,2,140,239
,,max_set_similairy,20,6,sigmoid,word-based,n50_de_bc,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 17, 17, 1, 1, 7, 17, 17, 1, 17, 1, 17, 2, 1, 17, 17, 1, 17, 0, 1, 1, 1, 1, 17, 1, 1, 0, 1, 1, 1, 1, 0, 3, 17, 1, 1, 1, 17]",1041,117,3,86,955
,,max_set_similairy,20,20,sigmoid,sentence-based,n50_de_bc,"[ 1  6  1  1  1  0 12  8  1  1 19  1 13  5  1  1  1  1 15  1  7  1  1  2  1
  1  1 17  1  1  1  1  1 18 10  1  9  4  1  1  1  1  3  1 14  1  1 11  1 16]",981,101,1,102,879
,,max_set_similairy,20,8,polynomial,word-based,n50_de_bc,"[0, 9, 5, 13, 9, 5, 15, 9, 15, 9, 0, 13, 9, 15, 15, 15, 10, 1, 9, 1, 15, 15, 15, 1, 9, 15, 9, 1, 7, 5, 9, 13, 9, 15, 15, 15, 9, 15, 1, 15, 9, 9, 9, 1, 9, 1, 9, 15, 13, 15]",625,85,3.5,118,507
,,max_set_similairy,20,20,polynomial,sentence-based,n50_de_bc,"[19  0 17 15 16  2 19  2 14 11 16  8  0  0  3 13 16  0  0  6  0 17  1  2  1
 18 19  0  4  6  1 16  9 19  0  5  2  2 12 19  7 18  0  5  1 10  5 19 16 19]",317,57,1,146,171
,,max_set_similairy,20,8,poly,word-based,n50_de_bc,"[1, 1, 1, 0, 3, 1, 3, 1, 1, 4, 0, 1, 1, 1, 1, 1, 12, 1, 10, 4, 3, 1, 3, 4, 1, 1, 1, 4, 1, 3, 1, 1, 1, 3, 1, 9, 1, 3, 1, 3, 3, 1, 1, 1, 5, 4, 1, 3, 3, 1]",931,105,1.5,98,833
,,max_set_similairy,20,20,poly,sentence-based,n50_de_bc,"[ 1  0  9  6  7 19  1  7 16 12  7 10  0  0 13  3  8  0  0  5  0  9 18 19 18
 17  1  0 11  5 18  7 15  1  0  1 19 19 14  1  2 17  0  1  7  4  1  7  7  1]",337,63,1,140,197
,,max_set_similairy,20,15,linear,word-based,n50_de_bc,"[8, 4, 14, 3, 3, 2, 0, 2, 2, 8, 0, 0, 0, 1, 1, 2, 14, 19, 17, 16, 0, 8, 0, 16, 8, 2, 8, 14, 3, 3, 4, 9, 14, 2, 18, 3, 2, 0, 10, 0, 8, 2, 8, 14, 13, 16, 3, 0, 12, 16]",355,67,2,136,219
,,max_set_similairy,20,20,linear,sentence-based,n50_de_bc,"[ 1 16 17  8 12 16  1 16 11  3 19  2 16 16  6  0 10 16 16  7 16 17  1 16  1
  1  1 16  4  7  1 18 15  1 16  1 16 16 14  1  5  1 16  1 16  9  1 16 13  1]",493,93,1,110,383
,,max_set_similairy,20,14,cosine,word-based,n50_de_bc,"[6, 5, 11, 10, 0, 0, 3, 6, 10, 9, 0, 16, 0, 14, 10, 10, 11, 10, 11, 7, 19, 11, 3, 7, 0, 0, 10, 0, 2, 18, 5, 14, 2, 1, 14, 11, 10, 19, 2, 3, 0, 6, 16, 6, 11, 7, 10, 3, 16, 14]",339,57,3,146,193
,,max_set_similairy,20,20,cosine,sentence-based,n50_de_bc,"[ 3 10  8  9 14 16 10 12 11  9 13  9  0 17  2  4 14  5 15 18 12  8  1 19  1
  4  3 17 17 18  3  7  2 10  5 10  4  4  2  3  6  4 17  3 12 11  3 16 14 10]",269,51,2,152,117
,,max_set_similairy,22,1,nearest_neighbors,word-based,n50_de_bc,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2297,203,50,0,2297
,,max_set_similairy,22,22,nearest_neighbors,sentence-based,n50_de_bc,"[14  7  2  0  8  3  8  1  4 20  4 20  3 11 18  4  8  3  7  2  7 11 16 10  6
  5 13  3 18  2  2  4  8  9  7 17  3 10  8 15 21  5  3 13 11  4  6 19  8 12]",277,49,2,154,123
,,max_set_similairy,22,15,precomputed,word-based,n50_de_bc,"[5, 18, 2, 18, 9, 1, 1, 1, 1, 4, 0, 2, 2, 2, 8, 1, 15, 2, 21, 21, 6, 3, 1, 21, 18, 1, 4, 4, 10, 4, 3, 2, 10, 2, 4, 7, 1, 6, 4, 1, 12, 1, 2, 2, 9, 21, 4, 1, 4, 15]",401,59,2,144,257
